Category,Sub-Category,Item Name,Points,Found,Item ID,Shortened Item ID,Icon,Achievements ID,Achievements Display Name
Signs,Highway Code,Reduce Speed Now,2,FALSE,Signs_Highway Code_Reduce Speed Now,Signs_Highway Code_Reduce Speed Now,speed,highway,Highway robbery!
Signs,Highway Code,Aeroplane/Airport,1,FALSE,Signs_Highway Code_Aeroplane/Airport,Signs_Highway Code_Aeroplane or Airport,report,flying|highway,Air today gone tomorrow!|Highway robbery!
Signs,Highway Code,Animal,2,FALSE,Signs_Highway Code_Animal,Signs_Highway Code_Animal,report,highway|animals,Highway robbery!|Animals crackers!
Signs,Highway Code,Bend to Left/Right,1,FALSE,Signs_Highway Code_Bend to Left/Right,Signs_Highway Code_Bend to Left or Right,report,highway,Highway robbery!
Signs,Highway Code,Blank,2,FALSE,Signs_Highway Code_Blank,Signs_Highway Code_Blank,report,highway,Highway robbery!
Signs,Highway Code,Diverted Traffic,1,FALSE,Signs_Highway Code_Diverted Traffic,Signs_Highway Code_Diverted Traffic,report,highway|builder,Highway robbery!|Bob the builder!
Signs,Highway Code,Exclamation Mark,1,FALSE,Signs_Highway Code_Exclamation Mark,Signs_Highway Code_Exclamation Mark,report,highway,Highway robbery!
Signs,Highway Code,Horse-riding,2,FALSE,Signs_Highway Code_Horse-riding,Signs_Highway Code_Horse-riding,report,highway|animals,Highway robbery!|Animals crackers!
Signs,Highway Code,Human Figure in it,1,FALSE,Signs_Highway Code_Human Figure in it,Signs_Highway Code_Human Figure,report,highway,Highway robbery!
Signs,Highway Code,Junction on Bend Ahead,1,FALSE,Signs_Highway Code_Junction on Bend Ahead,Signs_Highway Code_Junction on Bend Ahead,report,highway,Highway robbery!
Signs,Highway Code,Men At Work,1,FALSE,Signs_Highway Code_Men At Work,Signs_Highway Code_Men At Work,report,highway|builder,Highway robbery!|Bob the builder!
Signs,Highway Code,Queues Likely,1,FALSE,Signs_Highway Code_Queues Likely,Signs_Highway Code_Queues Likely,report,highway,Highway robbery!
Signs,Highway Code,Roundabout,1,FALSE,Signs_Highway Code_Roundabout,Signs_Highway Code_Roundabout,report,highway,Highway robbery!
Signs,Highway Code,Sandbag weight,1,FALSE,Signs_Highway Code_Sandbag weight,Signs_Highway Code_Sandbag,report,cone_head|highway,Cone head!|Highway robbery!
Signs,Highway Code,School,1,FALSE,Signs_Highway Code_School,Signs_Highway Code_School,report,highway,Highway robbery!
Signs,Highway Code,Slippery Road,1,FALSE,Signs_Highway Code_Slippery Road,Signs_Highway Code_Slippery Road,report,highway,Highway robbery!
Signs,Highway Code,Traffic Merging,1,FALSE,Signs_Highway Code_Traffic Merging,Signs_Highway Code_Traffic Merging,report,highway,Highway robbery!
Signs,Highway Code,Uneven Road - Double Hump,1,FALSE,Signs_Highway Code_Uneven Road - Double Hump,Signs_Highway Code_Uneven Road Double,report,highway,Highway robbery!
Signs,Highway Code,Uneven Road - Single Hump,1,FALSE,Signs_Highway Code_Uneven Road - Single Hump,Signs_Highway Code_Uneven Road Single,report,highway,Highway robbery!
Signs,Highway Code,Give Way,1,FALSE,Signs_Highway Code_Give Way,Signs_Highway Code_Give Way,rule,highway,Highway robbery!
Signs,Highway Code,Height/Width Restriction,2,FALSE,Signs_Highway Code_Height/Width Restriction,Signs_Highway Code_Height/Width Restriction,rule,highway,Highway robbery!
Signs,Highway Code,No Entry,1,FALSE,Signs_Highway Code_No Entry,Signs_Highway Code_No Entry,rule,highway,Highway robbery!
Signs,Highway Code,No Left/Right Turn,1,FALSE,Signs_Highway Code_No Left/Right Turn,Signs_Highway Code_No Left/Right Turn,rule,highway,Highway robbery!
Signs,Highway Code,No Stopping,1,FALSE,Signs_Highway Code_No Stopping,Signs_Highway Code_No Stopping,rule,highway,Highway robbery!
Signs,Highway Code,Permit Holders Parking,1,FALSE,Signs_Highway Code_Permit Holders Parking,Signs_Highway Code_Permit Parking,rule,highway,Highway robbery!
Signs,Highway Code,Priority Right of Way,2,FALSE,Signs_Highway Code_Priority Right of Way,Signs_Highway Code_Priority,rule,highway,Highway robbery!
Signs,Highway Code,Weight Restriction,2,FALSE,Signs_Highway Code_Weight Restriction,Signs_Highway Code_Weight Restriction,rule,highway,Highway robbery!
Signs,Highway Code,Countdown Markers,1,FALSE,Signs_Highway Code_Countdown Markers,Signs_Highway Code_Countdown Markers,info,highway,Highway robbery!
Signs,Highway Code,Hospital (Blue),2,FALSE,Signs_Highway Code_Hospital (Blue),Signs_Highway Code_Hospital Blue,info,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Highway Code,Hospital (Red),2,FALSE,Signs_Highway Code_Hospital (Red),Signs_Highway Code_Hospital Red,info,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Highway Code,No Through Road,1,FALSE,Signs_Highway Code_No Through Road,Signs_Highway Code_No Through Road,info,highway,Highway robbery!
Signs,Highway Code,Railway,2,FALSE,Signs_Highway Code_Railway,Signs_Highway Code_Railway,info,highway,Highway robbery!
Signs,Highway Code,SOS,1,FALSE,Signs_Highway Code_SOS,Signs_Highway Code_SOS,info,highway|park_mate,Highway robbery!|You can't park there mate!
Signs,Highway Code,Speed Camera,1,FALSE,Signs_Highway Code_Speed Camera,Signs_Highway Code_Speed Camera,info,speed_freak|highway,Speed freak!|Highway robbery!
Signs,Highway Code,Welcome to…,3,FALSE,Signs_Highway Code_Welcome to…,Signs_Highway Code_Welcome to…,info,highway,Highway robbery!
Signs,Highway Code,Please Drive Carefully,2,FALSE,Signs_Highway Code_Please Drive Carefully,Signs_Highway Code_Please Drive Carefully,info,highway,Highway robbery!
Signs,Highway Code,Tourism Sign - No Writing,1,FALSE,Signs_Highway Code_Tourism Sign - No Writing,Signs_Highway Code_Tourism Sign - No Writing,info,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Highway Code,Tourism Sign - With Writing,1,FALSE,Signs_Highway Code_Tourism Sign - With Writing,Signs_Highway Code_Tourism Sign - With Writing,info,highway|rainbow,Highway robbery!|Over the rainbow!
Signs,Orange Diversion Routes,Circle - Solid,1,FALSE,Signs_Orange Diversion Routes_Circle - Solid,Signs_Orange Diversion Routes_Circle - Solid,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Circle,1,FALSE,Signs_Orange Diversion Routes_Circle,Signs_Orange Diversion Routes_Circle,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Cross (X),3,FALSE,Signs_Orange Diversion Routes_Cross (X),Signs_Orange Diversion Routes_Cross (X),category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Diamond - Solid,1,FALSE,Signs_Orange Diversion Routes_Diamond - Solid,Signs_Orange Diversion Routes_Diamond - Solid,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Diamond,1,FALSE,Signs_Orange Diversion Routes_Diamond,Signs_Orange Diversion Routes_Diamond,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Square - Solid,1,FALSE,Signs_Orange Diversion Routes_Square - Solid,Signs_Orange Diversion Routes_Square - Solid,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Square,1,FALSE,Signs_Orange Diversion Routes_Square,Signs_Orange Diversion Routes_Square,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Triangle - Solid,1,FALSE,Signs_Orange Diversion Routes_Triangle - Solid,Signs_Orange Diversion Routes_Triangle - Solid,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Orange Diversion Routes,Triangle,1,FALSE,Signs_Orange Diversion Routes_Triangle,Signs_Orange Diversion Routes_Triangle,category,orange_black|rainbow,Orange is the new black!|Over the rainbow!
Signs,Road Names,Avenue/Court/Crescent,2,FALSE,Signs_Road Names_Avenue/Court/Crescent,Signs_Road Names_Avenue/Court/Crescent,add_road,location,Location location location!
Signs,Road Names,Close,2,FALSE,Signs_Road Names_Close,Signs_Road Names_Close,add_road,location,Location location location!
Signs,Road Names,Lane,2,FALSE,Signs_Road Names_Lane,Signs_Road Names_Lane,add_road,location,Location location location!
Signs,Road Names,Road,1,FALSE,Signs_Road Names_Road,Signs_Road Names_Road,add_road,location,Location location location!
Signs,Road Names,Street,1,FALSE,Signs_Road Names_Street,Signs_Road Names_Street,add_road,location,Location location location!
Signs,Road Names,Way,2,FALSE,Signs_Road Names_Way,Signs_Road Names_Way,add_road,location,Location location location!
Van,Delivery,DHL,1,FALSE,Van_Delivery_DHL,Van_Delivery_DHL,local_shipping,stand_deliver,Stand and deliver!
Van,Delivery,DPD Blue (Local),2,FALSE,Van_Delivery_DPD Blue (Local),Van_Delivery_DPD Blue (Local),local_shipping,stand_deliver|rainbow,Stand and deliver!|Over the rainbow!
Van,Delivery,DPD Red (National),1,FALSE,Van_Delivery_DPD Red (National),Van_Delivery_DPD Red (National),local_shipping,stand_deliver|rainbow,Stand and deliver!|Over the rainbow!
Van,Delivery,Evri/Hermes,1,FALSE,Van_Delivery_Evri/Hermes,Van_Delivery_Evri/Hermes,local_shipping,stand_deliver,Stand and deliver!
Van,Delivery,FedEx/UPS,4,FALSE,Van_Delivery_FedEx/UPS,Van_Delivery_FedEx/UPS,local_shipping,stand_deliver,Stand and deliver!
Van,Delivery,Gist,1,FALSE,Van_Delivery_Gist,Van_Delivery_Gist,local_shipping,stand_deliver,Stand and deliver!
Van,Delivery,Parcel Force,2,FALSE,Van_Delivery_Parcel Force,Van_Delivery_Parcel Force,local_shipping,stand_deliver,Stand and deliver!
Van,Delivery,Royal Mail,1,FALSE,Van_Delivery_Royal Mail,Van_Delivery_Royal Mail,local_shipping,stand_deliver,Stand and deliver!
Van,Delivery,Yodel,1,FALSE,Van_Delivery_Yodel,Van_Delivery_Yodel,local_shipping,stand_deliver,Stand and deliver!
Van,External Signs,Blind Spot Take Care,2,FALSE,Van_External Signs_Blind Spot Take Care,Van_External Signs_Blind Spot Take Care,directions_car,,
Van,External Signs,Flammable Sign,1,FALSE,Van_External Signs_Flammable Sign,Van_External Signs_Flammable Sign,directions_car,fuel,Fuel the imagination!
Van,External Signs,Poppy,2,FALSE,Van_External Signs_Poppy,Van_External Signs_Poppy,directions_car,poppy,Lest we forget!
Van,External Signs,Union Jack on truck,1,FALSE,Van_External Signs_Union Jack on truck,Van_External Signs_Union Jack,directions_car,rule,Rule Britannia!
Van,Haulage & Logistics,A2B Online,1,FALSE,Van_Haulage & Logistics_A2B Online,Van_Haulage & Logistics_A2B Online,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,AA,1,FALSE,Van_Haulage & Logistics_AA,Van_Haulage & Logistics_AA,auto_towing,long_haul|park_mate,In it for the long haul!|You can't park there mate!
Van,Haulage & Logistics,Best,1,FALSE,Van_Haulage & Logistics_Best,Van_Haulage & Logistics_Best,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Bodyless,2,FALSE,Van_Haulage & Logistics_Bodyless,Van_Haulage & Logistics_Bodyless,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Boughey,1,FALSE,Van_Haulage & Logistics_Boughey,Van_Haulage & Logistics_Boughey,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Brakes,1,FALSE,Van_Haulage & Logistics_Brakes,Van_Haulage & Logistics_Brakes,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Culina: Culina,1,FALSE,Van_Haulage & Logistics_Culina: Culina,Van_Haulage & Logistics_Culina: Culina,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Culina: Fowler Welch,1,FALSE,Van_Haulage & Logistics_Culina: Fowler Welch,Van_Haulage & Logistics_Culina: Fowler Welch,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Culina: Great Bear,1,FALSE,Van_Haulage & Logistics_Culina: Great Bear,Van_Haulage & Logistics_Culina: Great Bear,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Culina: Stobart,1,FALSE,Van_Haulage & Logistics_Culina: Stobart,Van_Haulage & Logistics_Culina: Stobart,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Culina: Warrens,1,FALSE,Van_Haulage & Logistics_Culina: Warrens,Van_Haulage & Logistics_Culina: Warrens,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,DFDS,1,FALSE,Van_Haulage & Logistics_DFDS,Van_Haulage & Logistics_DFDS,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Discordia,2,FALSE,Van_Haulage & Logistics_Discordia,Van_Haulage & Logistics_Discordia,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Eddie Stobart (Original),1,FALSE,Van_Haulage & Logistics_Eddie Stobart (Original),Van_Haulage & Logistics_Eddie Stobart (Original),local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Ellerman,3,FALSE,Van_Haulage & Logistics_Ellerman,Van_Haulage & Logistics_Ellerman,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Evergreen,2,FALSE,Van_Haulage & Logistics_Evergreen,Van_Haulage & Logistics_Evergreen,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,FreshLinc Haulage,1,FALSE,Van_Haulage & Logistics_FreshLinc Haulage,Van_Haulage & Logistics_FreshLinc Haulage,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Gregory,1,FALSE,Van_Haulage & Logistics_Gregory,Van_Haulage & Logistics_Gregory,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,GXO Logistics,1,FALSE,Van_Haulage & Logistics_GXO Logistics,Van_Haulage & Logistics_GXO Logistics,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,H.Z. Logistics,1,FALSE,Van_Haulage & Logistics_H.Z. Logistics,Van_Haulage & Logistics_H.Z. Logistics,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Hapag-Lloyd (Orange/Blue),1,FALSE,Van_Haulage & Logistics_Hapag-Lloyd (Orange/Blue),Van_Haulage & Logistics_Hapag-Lloyd (Orange/Blue),local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Hapag-Lloyd (White/Blue),1,FALSE,Van_Haulage & Logistics_Hapag-Lloyd (White/Blue),Van_Haulage & Logistics_Hapag-Lloyd (White/Blue),local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Heidelberg Materials,4,FALSE,Van_Haulage & Logistics_Heidelberg Materials,Van_Haulage & Logistics_Heidelberg Materials,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Lenham Storage,1,FALSE,Van_Haulage & Logistics_Lenham Storage,Van_Haulage & Logistics_Lenham Storage,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,MAERSK,1,FALSE,Van_Haulage & Logistics_MAERSK,Van_Haulage & Logistics_MAERSK,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Maritime,1,FALSE,Van_Haulage & Logistics_Maritime,Van_Haulage & Logistics_Maritime,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Moran Logistics,1,FALSE,Van_Haulage & Logistics_Moran Logistics,Van_Haulage & Logistics_Moran Logistics,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,MSC,1,FALSE,Van_Haulage & Logistics_MSC,Van_Haulage & Logistics_MSC,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Nicholls Transport,1,FALSE,Van_Haulage & Logistics_Nicholls Transport,Van_Haulage & Logistics_Nicholls Transport,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Owens,2,FALSE,Van_Haulage & Logistics_Owens,Van_Haulage & Logistics_Owens,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Petrol Tanker,1,FALSE,Van_Haulage & Logistics_Petrol Tanker,Van_Haulage & Logistics_Petrol Tanker,local_shipping,long_haul|fuel,In it for the long haul!|Fuel the imagination!
Van,Haulage & Logistics,Power (Electric/Gas),1,FALSE,Van_Haulage & Logistics_Power (Electric/Gas),Van_Haulage & Logistics_Electric/Gas,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,PrimaFrio,1,FALSE,Van_Haulage & Logistics_PrimaFrio,Van_Haulage & Logistics_PrimaFrio,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,RAC,1,FALSE,Van_Haulage & Logistics_RAC,Van_Haulage & Logistics_RAC,auto_towing,long_haul|park_mate,In it for the long haul!|You can't park there mate!
Van,Haulage & Logistics,RB (Reed Boardall),1,FALSE,Van_Haulage & Logistics_RB (Reed Boardall),Van_Haulage & Logistics_RB (Reed Boardall),local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Reynolds,1,FALSE,Van_Haulage & Logistics_Reynolds,Van_Haulage & Logistics_Reynolds,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,ROMAC,1,FALSE,Van_Haulage & Logistics_ROMAC,Van_Haulage & Logistics_ROMAC,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,SITRA,1,FALSE,Van_Haulage & Logistics_SITRA,Van_Haulage & Logistics_SITRA,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Turners Transport,1,FALSE,Van_Haulage & Logistics_Turners Transport,Van_Haulage & Logistics_Turners Transport,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Waberer’s,1,FALSE,Van_Haulage & Logistics_Waberer’s,Van_Haulage & Logistics_Waberer’s,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Water Company,1,FALSE,Van_Haulage & Logistics_Water Company,Van_Haulage & Logistics_Water,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Weaver,2,FALSE,Van_Haulage & Logistics_Weaver,Van_Haulage & Logistics_Weaver,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,Whistl,1,FALSE,Van_Haulage & Logistics_Whistl,Van_Haulage & Logistics_Whistl,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,XPO Logistics,1,FALSE,Van_Haulage & Logistics_XPO Logistics,Van_Haulage & Logistics_XPO Logistics,local_shipping,long_haul,In it for the long haul!
Van,Haulage & Logistics,YANG MING,3,FALSE,Van_Haulage & Logistics_YANG MING,Van_Haulage & Logistics_YANG,local_shipping,long_haul,In it for the long haul!
Van,Makes,DAF,1,FALSE,Van_Makes_DAF,Van_Makes_DAF,badge,vans_man,A vans man!
Van,Makes,IVECO,1,FALSE,Van_Makes_IVECO,Van_Makes_IVECO,badge,vans_man,A vans man!
Van,Makes,KRONE,1,FALSE,Van_Makes_KRONE,Van_Makes_KRONE,badge,vans_man,A vans man!
Van,Makes,LAWRENCE DAVID,2,FALSE,Van_Makes_LAWRENCE DAVID,Van_Makes_LAWRENCE DAVID,badge,vans_man,A vans man!
Van,Makes,MAN,1,FALSE,Van_Makes_MAN,Van_Makes_MAN,badge,vans_man,A vans man!
Van,Makes,MERCEDES-BENZ,1,FALSE,Van_Makes_MERCEDES-BENZ,Van_Makes_MERCEDES-BENZ,badge,vans_man,A vans man!
Van,Makes,SCANIA,1,FALSE,Van_Makes_SCANIA,Van_Makes_SCANIA,badge,vans_man,A vans man!
Van,Makes,SCHMITZ,1,FALSE,Van_Makes_SCHMITZ,Van_Makes_SCHMITZ,badge,vans_man,A vans man!
Van,Makes,VOLVO,1,FALSE,Van_Makes_VOLVO,Van_Makes_VOLVO,badge,vans_man,A vans man!
Van,Retail,Amazon Prime,1,FALSE,Van_Retail_Amazon Prime,Van_Retail_Amazon Prime,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Argos,2,FALSE,Van_Retail_Argos,Van_Retail_Argos,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Arla,2,FALSE,Van_Retail_Arla,Van_Retail_Arla,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,B&M,1,FALSE,Van_Retail_B&M,Van_Retail_B&M,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,B&Q,1,FALSE,Van_Retail_B&Q,Van_Retail_B&Q,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,COSTCO,2,FALSE,Van_Retail_COSTCO,Van_Retail_COSTCO,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Crisps/Biscuits,1,FALSE,Van_Retail_Crisps/Biscuits,Van_Retail_Crisps/Biscuits,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Downton/Heygates,3,FALSE,Van_Retail_Downton/Heygates,Van_Retail_Downton/Heygates,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Enterprise,1,FALSE,Van_Retail_Enterprise,Van_Retail_Enterprise,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Fast Food Truck,1,FALSE,Van_Retail_Fast Food Truck,Van_Retail_Fast Food Truck,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Greggs,1,FALSE,Van_Retail_Greggs,Van_Retail_Greggs,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Home Bargains,1,FALSE,Van_Retail_Home Bargains,Van_Retail_Home Bargains,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Hovis,1,FALSE,Van_Retail_Hovis,Van_Retail_Hovis,shopping_bag,retail_therapy|bread,Retail therapy!|Bread and butter!
Van,Retail,John Lewis,1,FALSE,Van_Retail_John Lewis,Van_Retail_John Lewis,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Kingsmill,1,FALSE,Van_Retail_Kingsmill,Van_Retail_Kingsmill,shopping_bag,retail_therapy|bread,Retail therapy!|Bread and butter!
Van,Retail,Menzies,1,FALSE,Van_Retail_Menzies,Van_Retail_Menzies,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Müller,1,FALSE,Van_Retail_Müller,Van_Retail_Müller,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Next,1,FALSE,Van_Retail_Next,Van_Retail_Next,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Oakland,2,FALSE,Van_Retail_Oakland,Van_Retail_Oakland,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Poundland,1,FALSE,Van_Retail_Poundland,Van_Retail_Poundland,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Samworth Brothers,1,FALSE,Van_Retail_Samworth Brothers,Van_Retail_Samworth Brothers,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,TK Maxx,2,FALSE,Van_Retail_TK Maxx,Van_Retail_TK Maxx,shopping_bag,retail_therapy,Retail therapy!
Van,Retail,Warburtons,1,FALSE,Van_Retail_Warburtons,Van_Retail_Warburtons,shopping_bag,retail_therapy|bread,Retail therapy!|Bread and butter!
Van,Supermarkets,Aldi,1,FALSE,Van_Supermarkets_Aldi,Van_Supermarkets_Aldi,shopping_cart,little_help,Every little helps!
Van,Supermarkets,ASDA,1,FALSE,Van_Supermarkets_ASDA,Van_Supermarkets_ASDA,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Co-Op,2,FALSE,Van_Supermarkets_Co-Op,Van_Supermarkets_Co-Op,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Iceland,1,FALSE,Van_Supermarkets_Iceland,Van_Supermarkets_Iceland,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Lidl,1,FALSE,Van_Supermarkets_Lidl,Van_Supermarkets_Lidl,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Marks & Spencer,1,FALSE,Van_Supermarkets_Marks & Spencer,Van_Supermarkets_Marks & Spencer,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Morrisons,1,FALSE,Van_Supermarkets_Morrisons,Van_Supermarkets_Morrisons,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Ocado,1,FALSE,Van_Supermarkets_Ocado,Van_Supermarkets_Ocado,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Sainsbury’s,1,FALSE,Van_Supermarkets_Sainsbury’s,Van_Supermarkets_Sainsbury’s,shopping_cart,little_help,Every little helps!
Van,Supermarkets,TESCO,1,FALSE,Van_Supermarkets_TESCO,Van_Supermarkets_TESCO,shopping_cart,little_help,Every little helps!
Van,Supermarkets,Waitrose,1,FALSE,Van_Supermarkets_Waitrose,Van_Supermarkets_Waitrose,shopping_cart,little_help,Every little helps!
Vehicle - Other,Bus & Coaches,Flixbus,2,FALSE,Vehicle - Other_Bus & Coaches_Flixbus,Vehicle - Other_Bus & Coaches_Flixbus,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,National Express,1,FALSE,Vehicle - Other_Bus & Coaches_National Express,Vehicle - Other_Bus & Coaches_National Express,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,Coach (Other),1,FALSE,Vehicle - Other_Bus & Coaches_Coach (Other),Vehicle - Other_Bus & Coaches_Coach (Other),airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,Double Decker Bus,1,FALSE,Vehicle - Other_Bus & Coaches_Double Decker Bus,Vehicle - Other_Bus & Coaches_Double Decker Bus,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Bus & Coaches,Single Decker Bus,1,FALSE,Vehicle - Other_Bus & Coaches_Single Decker Bus,Vehicle - Other_Bus & Coaches_Single Decker Bus,airport_shuttle,bus_coach,Bus-ted!
Vehicle - Other,Car Transporters,Empty,2,FALSE,Vehicle - Other_Car Transporters_Empty,Vehicle - Other_Car Transporters_Empty,traffic_jam,,
Vehicle - Other,Car Transporters,Full,1,FALSE,Vehicle - Other_Car Transporters_Full,Vehicle - Other_Car Transporters_Full,traffic_jam,,
Vehicle - Other,Car Transporters,Single,1,FALSE,Vehicle - Other_Car Transporters_Single,Vehicle - Other_Car Transporters_Single,traffic_jam,park_mate,You can't park there mate!
Vehicle - Other,Cyclists,Cyclist with a helmet,1,FALSE,Vehicle - Other_Cyclists_Cyclist with a helmet,Vehicle - Other_Cyclists_Cyclist helmet,pedal_bike,bike,On yer bike!
Vehicle - Other,Cyclists,Cyclist without a helmet,1,FALSE,Vehicle - Other_Cyclists_Cyclist without a helmet,Vehicle - Other_Cyclists_Cyclist helmet,pedal_bike,bike,On yer bike!
Vehicle - Other,Cyclists,Electric Bike/Scooter,2,FALSE,Vehicle - Other_Cyclists_Electric Bike/Scooter,Vehicle - Other_Cyclists_Electric Bike/Scooter,pedal_bike,bike,On yer bike!
Vehicle - Other,Emergency Vehicles,Ambulance,1,FALSE,Vehicle - Other_Emergency Vehicles_Ambulance,Vehicle - Other_Emergency Vehicles_Ambulance,emergency,blues_twos,Blues and twos!
Vehicle - Other,Emergency Vehicles,Fire Engine,3,FALSE,Vehicle - Other_Emergency Vehicles_Fire Engine,Vehicle - Other_Emergency Vehicles_Fire Engine,emergency,blues_twos,Blues and twos!
Vehicle - Other,Emergency Vehicles,Highway Maintenance,2,FALSE,Vehicle - Other_Emergency Vehicles_Highway Maintenance,Vehicle - Other_Emergency Vehicles_Highway Maintenance,emergency,blues_twos|builder,Blues and twos!|Bob the builder!
Vehicle - Other,Emergency Vehicles,Police Car,2,FALSE,Vehicle - Other_Emergency Vehicles_Police Car,Vehicle - Other_Emergency Vehicles_Police Car,emergency,blues_twos,Blues and twos!
Vehicle - Other,Emergency Vehicles,Traffic Patrol,2,FALSE,Vehicle - Other_Emergency Vehicles_Traffic Patrol,Vehicle - Other_Emergency Vehicles_Traffic Patrol,emergency,blues_twos,Blues and twos!
Vehicle - Other,Flying Vehicles,Commercial Aeroplane,2,FALSE,Vehicle - Other_Flying Vehicles_Commercial Aeroplane,Vehicle - Other_Flying Vehicles_Commercial Aeroplane,flight,flying,Air today gone tomorrow!
